seed,beta,rho_sku,K,r_i,volume_share,willing_clear_frac,residual_risk,clearing_spread_pct,dealer_pnl,spot_I
76,0.45,0.0,4,0.2025,0.12606943669795187,0.229385566291467,1.6713703040808117,14.767204743406422,2.0023181763790387,2.837044860895655
77,0.45,0.0,4,0.2025,0.05457003921762638,0.06534199881585906,0.9993774034239273,12.296664149914337,0.8114164261907797,4.025958296000295
78,0.45,0.0,4,0.2025,0.10273226844935747,0.22641893206958075,1.38991708705513,12.124842714904204,0.9812827476016418,5.713106769843826
79,0.45,0.0,4,0.2025,0.055284401690610205,0.07963451815506659,0.9067445430441251,11.156879350464406,0.7142423137966167,2.9825032613817397
80,0.45,0.0,4,0.2025,0.13002234173052457,0.3009278860082024,1.7195534148046152,14.960938583498052,2.4056317564489387,4.23237359180038
81,0.45,0.0,4,0.2025,0.16657591464420018,0.5423980420808409,1.7168721040147026,12.23023873742237,-2.544035118856934,3.642837709673359
82,0.45,0.0,4,0.2025,0.1252094856520139,0.250363368151834,1.509771373408099,13.152714984391281,-0.06279320627511331,5.1694327785892495
83,0.45,0.0,4,0.2025,0.1748123614615742,0.34025715582702915,1.7440721983181622,12.461660204510846,1.661692116138634,2.6986805503124818
84,0.45,0.0,4,0.2025,0.13992998175583948,0.23036346655846332,1.8042277649656269,15.794826088299878,1.7704336992669285,3.8296099929682357
85,0.45,0.0,4,0.2025,0.1381356981669273,0.2305377348862913,1.624324654914925,14.135987507930766,0.7026643652025989,1.999231723470852
86,0.45,0.0,4,0.2025,0.12475428756099978,0.26005437056618325,1.5559737751569496,13.742428880379137,2.2168496396129025,4.677496208089153
87,0.45,0.0,4,0.2025,0.11600508646752847,0.23356809869806697,1.3751107124889976,11.97424183495117,0.425164137780749,2.4418671412486086
88,0.45,0.0,4,0.2025,0.08517722809126048,0.16367633208565122,1.6052583032433974,19.751619519530152,2.778795316404831,2.1017345258429305
89,0.45,0.0,4,0.2025,0.16609861098526796,0.40574602602073323,1.6428903046777827,11.714970160149528,3.162238461418266,2.9825032613817397
90,0.45,0.0,4,0.2025,0.11365171828934766,0.255912758930626,1.3184238161182862,11.524616157663829,0.8681928517789518,4.23237359180038
91,0.45,0.0,4,0.2025,0.19169734617509915,0.4616217921661735,2.064408654463969,14.737134060950654,-1.2867637506014828,3.642837709673359
92,0.45,0.0,4,0.2025,0.10226084567497014,0.47223807451954075,1.34323802276389,11.703744995273441,2.2775329436787732,3.1354194735378487
